#\Neutral Europe\Commonwealth.txt;;;;;;;;;;;X
EVT_9981000_NAME;Prime Minister;;;;;;;Премьер-министр;;;X
EVT_9981000_DESC;As the foundation of the Commonwealth is now complete, it is now time to decide who will become the Prime Minister.;;;;;;;#TODO;;;X
EVT_9981000_OPTIONA;Janusz Radziwill, the leader of the aristocrats;;;;;;;#TODO;;;X
EVT_9981000_OPTIONB;Stanislaw Narutowicz, the leader of the conservatives;;;;;;;#TODO;;;X
EVT_9981000_OPTIONC;Juozas Ambrazevicius, the Lithaunian historian;;;;;;;Юозас Амбразявичюс, литовский историк;;;X
EVT_9981000_OPTIOND;Let the people vote for the Prime Minister;;;;;;;#TODO;;;X
EVT_9981001_NAME;The Capital;;;;;;;Столица;;;X
EVT_9981001_DESC;With the rebirth of the Commonwealth we must decide where our capital should be. Historically the Commonwealth was based in Warsaw, but Vilnius could also be used. Which city shall become our capital?;;;;;;;Возродив Речь Посполитую, мы должны решить, где должна быть размещена столица страны. Исторически столица находилась в Варшаве, но Вюльнюс также может стать ей. Какой город станет нашей столицей?;;;X
EVT_9981001_OPTIONA;Warsaw;;;;;;;Варшава;;;X
EVT_9981001_OPTIONB;Vilnius;;;;;;;Вильнюс;;;X
EVT_9981002_NAME;The head of the Army;;;;;;;Глава армии;;;X
EVT_9981002_DESC;As a part of the formation of our government, we have to decide who will lead the army.;;;;;;;#TODO;;;X
EVT_9981002_OPTIONA;Wladyslaw Sikorski, School of Manoeuvre;;;;;;;Владислав Сикорский, школа маневра;;;X
EVT_9981002_OPTIONB;Stasys Rastikis, School of Fire Support;;;;;;;Статис Раштикис, школа огневой поддержки;;;X
EVT_9981002_OPTIONC;Antoni Szylling, School of Defence;;;;;;;Антони Шиллинг, школа обороны;;;X
EVT_9981003_NAME;Language question;;;;;;;Языковой вопрос;;;X
EVT_9981003_DESC;Our policy on the offical language of the Commonwealth has to be formed. While varying areas speak Polish or Lithuanian, we need to decide the working language of our government. Polish is the obvious choice, as the majority of our nation speaks it, but bilingualism would satisfy the Lithuanian minority who are afraid of Polish domination. What should we do?;;;;;;;#TODO;;;X
EVT_9981003_OPTIONA;The government will be bilingual!;;;;;;;Будет два государственных языка!;;;X
EVT_9981003_OPTIONB;Use only Polish for the government;;;;;;;Правительство будет использовать только польский язык;;;X
EVT_9981004_NAME;Dmowski's speech;;;;;;;Выступление Дмовского;;;X
EVT_9981004_DESC;Roman Dmowski, leader of Polish National-Radical Party, recently said that the status of bilingualism is an abomination for Poles. He has encouraged people to destroy all signs with this 'peasant dialect' on them.;;;;;;;#TODO;;;X
EVT_9981004_OPTIONA;He doesn't matter anymore;;;;;;;Его болтовня уже не имеет значения;;;X
EVT_9981005_NAME;Voldemaras's speech;;;;;;;Выступление Вольдемараса;;;X
EVT_9981005_DESC;Augustinas Voldemaras, leader of the Lithaunian natioanlists, has declared that the usage of only Polish in the government is treachery against the Lithaunian nation.;;;;;;;#TODO;;;X
EVT_9981005_OPTIONA;He doesn't matter anymore;;;;;;;Его болтовня уже не имеет значения;;;X
EVT_9981006_NAME;National Armed Forces;;;;;;;Национальные вооруженные силы;;;X
